"","AT","AP","AH","AFDP","GTEP","TIT","TAT","CO","NOX"
"13",-1.05293401479052,0.681273694086802,0.44149229353804,1.08222119915531,1.61651564129702,1.08088968235356,-2.11537245400903,-0.785514843240543,0.564487185861134
"14",-0.938691929439489,0.566223871095274,0.163280964570034,1.15624465395675,1.71143186642426,1.08088968235356,-2.11537245400903,-0.547704693149634,0.618492287405467
"15",-0.899080487057551,0.533352493097689,0.0142641087379481,1.14452086553516,1.69545350691791,1.07510480667086,-2.11537245400903,-0.765437939207999,0.520759536316259
"16",-0.90861408844439,0.516916804098915,0.00253819221345569,1.0734965193997,1.63630972844667,1.08667455803625,-2.08724564530316,-1.42939205000828,0.259751038367698
"17",-0.934260818935747,0.467609737102538,0.0937630308891168,1.1004884973936,1.68591418780965,1.08088968235356,-2.1694624707511,-1.41354841566322,0.267022820442787
"18",-1.01214094294091,0.451174048103746,0.244245626286764,1.00369908135487,1.60339907752316,1.05775017962278,-2.05479163525793,-1.10696319664222,0.206230722295035
"19",-1.10185078923032,0.434738359104972,0.320673475062471,0.973707994694988,1.58718223503911,1.05775017962278,-2.05911883659729,-1.1500195958717,0.254515355273633
"20",-1.65492051813529,0.204638713121917,0.874932422211227,-0.374118704424563,-0.357407965180708,0.190018827218831,0.426858332868105,-1.19068699915623,1.68715338116069
"21",-1.64114379275093,0.138895957126766,0.746994297274359,-0.847296258044868,-1.02754513253632,-0.706636903598587,0.543692769030961,-0.68948810069729,1.95582148956168
"22",-1.64629999406437,0.0895888901304078,0.687387554941525,-0.36962004142558,-0.374101773620172,0.207373454266907,0.55667437304907,-1.23353329125049,1.76607645594899
"23",-1.64291623695243,0.0567175121328231,0.687108366452846,-0.532389848116057,-0.60805357475037,-0.105009832598508,0.647545601175733,-1.0686925710484,1.7343714861016
"24",-1.65620956846365,0.0074104451364647,0.602933037116314,-0.469817535493838,-0.511229485801481,0.0396120594688175,0.641054799166691,-1.07026448368971,1.87263230262265
"25",-1.67699550500848,-0.0418966218599124,0.639995308988369,-0.543432020931743,-0.625462832122953,-0.122364459646584,0.638891198497011,-0.894692736099688,1.97075288208919
"26",-1.67327605770685,-0.058332310858686,0.659608300318025,-0.38216176857426,-0.421321403206084,0.166879324488067,0.60427358778207,-1.0866684037287,1.76568862757166
"27",-1.67030855643011,-0.0912036888562707,0.740572962034756,-0.65712550399695,-0.800032371804203,-0.38268386536777,0.632400396487944,-0.778900359353853,1.81416717473892
"28",-1.57575134380176,-0.0912036888562707,0.890287789088538,-0.417333133839036,-0.504551962425695,0.0453969351515053,0.623745993809221,-1.00112367270942,1.70295738753721
"29",-1.46967324386369,-0.0418966218599124,0.904247213522457,-0.277738257749381,-0.323781865324075,0.276791962459226,0.628073195148582,-1.06911278531885,1.70829002772561
"30",-1.36179584450894,-0.00902524386232765,0.863834679786261,-0.258380374541636,-0.32545124616802,0.247867584045761,0.591291983763986,-1.04356531402473,1.53948772648919
"31",-1.13340566706,0.0238461341352571,0.945846298335535,-0.138143381659726,-0.223619014687292,0.404059227478475,0.591291983763986,-0.94576433345069,1.40743216400556
"32",-0.854232277716643,0.0074104451364647,0.725426986523953,-0.272149009780947,-0.283001276136241,0.294146589507303,0.586964782424624,-0.861231229378781,0.968022612481458
"33",-0.697532097175211,-0.0747679998574784,0.101231322961263,-0.309910514348169,-0.28800941866808,0.253652459728462,0.55667437304907,-0.55828786736834,1.32152817842516
"34",-0.619383421018301,-0.189817822849006,-0.226396368502816,-0.264923884358338,-0.279424031470642,0.271007086776538,0.5393655676916,-0.23954756148733,1.3188133797838
"35",-0.571312585856491,-0.222689200846572,-0.396073172497102,-0.241748953757517,-0.282762793158535,0.294146589507303,0.582637581085263,-0.160796294506964,1.22311672767561
"36",-0.575206592056749,-0.255560578844157,-0.448769999735146,-0.6895704068381,-0.845105654590755,-0.521520881752408,0.645382000506053,-0.700382544745958,1.2708196180882
"37",-0.651475403151465,-0.222689200846572,-0.12051413417154,-0.671030462357443,-0.746850667775625,-0.405823368098548,0.554510772379389,-0.553385367546439,1.27935184238964
"38",-0.732309600825794,-0.206253511847798,0.0790358381113323,1.03328119865122,1.60339907752316,1.0461804282574,-2.1694624707511,-1.29195863833434,0.210205963162751
"39",-0.730161183611859,-0.206253511847798,-0.0597208407618229,0.943035292429195,1.42739863997567,1.0519653039401,-2.05479163525793,-1.36143406438184,0.274391559612212
"40",-0.766415724097023,-0.222689200846572,-0.0107232609987672,0.996064986568723,1.54830950967293,1.06931993098817,-2.05479163525793,-1.37428950835927,0.208072907087392
"41",-0.820663258748899,-0.239124889845365,0.199994250831241,1.00710715938441,1.58360499037351,1.07510480667086,-2.05479163525793,-1.34976144575827,0.101614017508075
"42",-0.796359289016251,-0.271996267842949,0.351105020328414,1.06817991767363,1.62939372209318,1.07510480667086,-1.86223117565617,-1.43068381980262,0.17937360716437
"43",-0.683298833132887,-0.304867645840515,0.175565258071882,0.4019688244606,0.666876424069243,0.456123108622718,-1.91848479306792,-0.437281720970642,0.534430486617429
"44",-0.725730073108117,-0.354174712836892,0.114492776173486,-0.491901881125209,-0.465440754081809,0.0222574324207411,0.554510772379389,-0.719058734543673,1.13701882790655
"45",-0.843355915571094,-0.419917468832043,0.403383064833442,-0.406699930386894,-0.348584095005563,0.184233951536143,0.606437188451775,-0.844570511730069,1.18617607473416
"46",-0.849398338985288,-0.485660224827194,0.600978717695566,-0.36962004142558,-0.314481029193516,0.224728081314997,0.582637581085263,-0.941422119322722,0.981596605688292
"47",-0.802535988506316,-0.518531602824778,0.564056040067849,-0.35189803567201,-0.321635518524715,0.218943205632296,0.686490413230011,-1.01871819984802,0.970543496934155
"48",-0.803610197113284,-0.600710047818722,0.0926462769344039,-0.401655974903186,-0.336421463142525,0.184233951536143,0.599946386442709,-1.18504523348817,0.989353173235055
"49",-0.849801167212901,-0.633581425816288,0.193921901202486,-0.380934860483628,-0.341668088652071,0.166879324488067,0.591291983763986,-1.1790999797359,0.901897874145306
"50",-0.889681161746582,-0.682888492812665,0.572222303361692,-0.387887339663875,-0.352399822648869,0.178449075853442,0.63672759782733,-1.15776243289201,0.935251114596386
"51",-0.957222027909684,-0.715759870810231,0.930700322824733,-0.441462326288127,-0.420128988317551,0.109030567661136,0.654036403184776,-1.15724883767257,0.94475290984117
"52",-1.01133528648569,-0.715759870810231,1.18245854249046,-0.375754581878739,-0.332844218476925,0.207373454266907,0.558837973718751,-1.18608020567279,1.10831952798353
"53",-0.995222157381171,-0.748631248807815,1.28373416675855,-0.327223550738194,-0.322112484480128,0.190018827218831,0.439839936886189,-1.08470740379994,1.06478579262732
"54",-0.978974752200783,-0.748631248807815,1.31500327749052,1.06804359455245,1.57692746699772,1.08088968235356,-1.82328636360187,-1.44400616852499,0.300957803459874
"55",-0.956013543226846,-0.814374004802966,1.42011774347793,1.11452977887528,1.65014174115365,1.06353505530548,-1.82328636360187,-1.32370816099046,0.305708701082265
"56",-0.961116034109943,-0.863681071799343,1.47832854336738,1.04664086452699,1.5616645564245,1.08667455803625,-1.82328636360187,-1.26944604788235,0.365919056664011
"57",-0.964741488158459,-0.912988138795701,1.45320157938632,1.13197913838648,1.64966477519824,1.06931993098817,-1.82328636360187,-1.21969734730868,0.347012423268776
"58",-1.00153313294711,-0.929423827794494,1.40650730465486,1.05372966682841,1.54974040753916,1.08088968235356,-1.82328636360187,-1.19972160597087,0.401502310284783
"59",-1.05960753576131,-0.880116760798117,1.30962889908347,1.07826782864105,1.6229546816951,1.06353505530548,-1.82328636360187,-1.23408579519867,0.261011480594046
"60",-1.19694510616214,-0.814374004802966,1.29804257680331,1.0297367975005,1.61603867534161,1.05775017962278,-1.82328636360187,-1.28432474575453,0.42603245515142
"61",-1.31051581113382,-0.748631248807815,1.39554915647424,1.04323278649745,1.64274876884475,1.06931993098817,-1.82328636360187,-1.40563438023644,0.312301783497013
"62",-1.37604253615885,-0.567838669821137,1.2976237940703,1.11780153378363,1.74481948330318,1.06353505530548,-1.82328636360187,-1.41074698719356,0.407513650133524
"63",-1.39536486347669,-0.485660224827194,1.20451443309605,1.04786777261762,1.69306867714085,1.06931993098817,-1.82328636360187,-1.39680209881127,0.442612118282626
"64",-1.44269718022121,-0.403481779833251,1.3230997436622,1.16142493256164,1.83520453185399,1.07510480667086,-1.82328636360187,-1.39279449975051,0.3597138026266
"65",-1.44902158339473,-0.304867645840515,1.27563770058687,1.11466610199646,1.78631552142414,1.06931993098817,-1.82328636360187,-1.40671604289555,0.383759162021565
"66",-1.44452333485305,-0.189817822849006,1.17150039430984,-0.572605168864541,-0.500736234782389,0.0974608162957477,0.612927990460817,-0.902365537408249,1.57914317807202
"67",-1.43324414447989,-0.124075066853855,1.02813710537349,-0.590872467102836,-0.566557536629417,0.0280423081034289,0.606437188451775,-0.781390517993548,1.70324825882022
"68",-1.41683560800846,-0.0418966218599124,0.893149471097491,-0.393612910753489,-0.410351186231579,0.224728081314997,0.643218399836372,-1.01503743410872,1.63305132252202
"69",-1.38989982718874,0.0731532011316154,0.772470246866261,-0.355169790580362,-0.412497533030939,0.247867584045761,0.558837973718751,-1.06322200378682,1.68851078048137
"70",-1.40363626975034,0.171767335124351,0.819792695697246,-0.370301657031486,-0.422513818094616,0.236297832680372,0.632400396487944,-1.08923637982589,1.75502334719486
"71",-1.449370701192,0.237510091119502,0.833054148909469,-0.364985055305416,-0.436345830801601,0.224728081314997,0.597782785773028,-0.995007220550667,1.74930287862912
"72",-1.45319756935432,0.270381469117086,0.714817823954176,-0.369892687667942,-0.436584313779308,0.247867584045761,0.632400396487944,-1.00176955760659,1.70635088583892
"73",-1.47110999787551,0.336124225112237,0.731918118885726,-0.392931295147583,-0.433007069113708,0.230512956997685,0.671345208542246,-1.092458022566,1.71042308380097
"74",-1.47666902741657,0.434738359104972,0.715445998053702,-0.443370849984665,-0.48022669869962,0.166879324488067,0.593455584433667,-1.10892419657098,1.71342875372534
"75",-1.46304000571566,0.533352493097689,0.6828507420005,0.167356732907576,0.408599359212969,0.479262611353482,-1.37758462564725,-1.16510061913336,1.22437716990196
"76",-1.45225763682322,0.599095249092858,0.720122405239064,1.01201479174693,1.67780576656762,1.09245943371895,-2.1694624707511,-1.55729360131421,0.205842893917697
"77",-1.44810850607881,0.681273694086802,0.653954733422289,1.10444186790786,1.81779527448141,1.08088968235356,-2.05911883659729,-1.05783703572848,0.233087837425701
"78",-1.43904487095752,0.73058076108316,0.679011900281173,1.1252993054486,1.76556750236366,1.0461804282574,-2.05911883659729,-0.803490675920844,0.413524989982266
"79",-1.40022565742322,0.747016450081952,0.672381173675061,1.11016743899747,1.70451586007076,1.06931993098817,-2.05911883659729,-0.563657271935183,0.542865753824532
"80",-1.37264535143932,0.845630584074688,0.56063598108154,1.14806526668588,1.74839672796878,1.06353505530548,-2.11537245400903,-1.46037117983524,0.206230722295035
"81",-1.39713730767819,1.10860160805529,0.370229431802883,-0.472407674796283,-0.51695307726644,0.137954946074601,0.692981215239077,-0.880428796141683,1.99363475635214
"82",-1.3960765266788,1.12503729705408,0.123705996299873,-0.452640822224994,-0.478557317855673,0.201588578584219,0.569655977067154,-0.67330206953927,1.9603784729954
"83",-1.39592882299535,1.15790867505167,0.127475040897032,-0.477587953401172,-0.516476111311027,0.149524697439977,0.563165175058112,-0.52443727335998,1.9766672648436
"84",-1.4132504367827,1.19078005304923,0.311669646302593,0.421735677031889,0.702171904769823,0.577605497959266,-2.19542567878729,-0.735322583159183,1.15621633258479
"85",-1.42278403816954,1.20721574204803,0.528878290494374,-0.328041489465282,-0.323066416390955,0.427198730209253,0.615091591130498,-0.823520889478894,1.86002788035916
"86",-1.42067590377837,1.22365143104682,0.567615693298499,-0.484404109460238,-0.543901653747288,0.120600319026512,0.589128383094305,-0.755632939564199,1.92140172107292
"87",-1.40331400716825,1.22365143104682,0.65004609458079,-0.426466782958183,-0.484996358253752,0.218943205632296,0.632400396487944,-0.816564008779245,1.92751001801599
"88",-1.35606225606925,1.2565228090444,0.550724789733456,-0.425376197988733,-0.484519392298339,0.201588578584219,0.623745993809221,-0.777733097491495,1.84916868579369
"89",-1.31966001190063,1.24008712004561,0.496632020052021,-0.424421936140464,-0.497874439049909,0.166879324488067,0.625909594478902,-0.796487104746701,1.67794245719891
"90",-1.31231511055049,1.19078005304923,0.647672992427025,-0.436691017046782,-0.509560104957535,0.178449075853442,0.625909594478902,-0.85895117787431,1.70722349968793
"91",-1.30966987185583,1.17434436405046,0.657165401042089,-0.454549345921532,-0.505982860291935,0.184233951536143,0.580473980415582,-0.802479048973468,1.71129569764998
"92",-1.31168401299389,1.20721574204803,0.60879599537856,-0.453595084073263,-0.508606173046708,0.172664200170754,0.645382000506053,-0.710109726932268,1.73233538712058
"93",-1.29996171157036,1.2565228090444,0.755439749056879,-0.454140376557988,-0.523153634686812,0.161094448805366,0.591291983763986,-0.756722383969065,1.71255613987633
"94",-1.28159274439121,1.2565228090444,0.780357321671425,0.674069774338483,1.0467798075559,0.832140027997764,-1.99853801784618,-1.18899836032869,0.641180247479749
"95",-1.23896009030217,1.32226556503955,0.685014452787758,1.27743590868693,1.87693905295265,1.07510480667086,-2.1694624707511,-1.31788741517017,-0.0823135904445337
"96",-1.13536609776771,1.33870125403835,0.464525343854006,1.236130002969,1.77653771933816,1.07510480667086,-2.18244407476921,-1.23019492232415,0.140396855241887
"97",-1.02744841559021,1.28939418704197,-0.273090643234276,1.1945514510087,1.65061870710907,1.08088968235356,-2.16513526941174,-1.21396220069163,0.302993902440899
"98",-0.958161960440781,1.20721574204803,-0.434810575301227,1.23353986366655,1.68925294949754,1.08667455803625,-2.11104525266967,-1.21905924415726,0.176561851428668
"99",-0.951313880571361,1.14147298605288,-0.38441705309478,1.23476677175719,1.65753471346256,1.06353505530548,-2.11104525266967,-1.19614200292631,0.304836087233254
"100",-0.975080746000524,1.17434436405046,-0.316155467612915,1.25630582490383,1.69283019416314,1.0461804282574,-2.11104525266967,-1.04974402014947,0.283311612290989
"101",-0.997907678898591,1.20721574204803,-0.616562281430853,1.27075607574905,1.75745908112164,1.06353505530548,-2.11104525266967,-1.014749509516,-0.395775876428077
"102",-1.02825407204543,1.2565228090444,-0.588573635440846,1.24430939023988,1.74791976201337,1.08667455803625,-2.20191648079634,-1.54005859082922,-0.810461368896873
"103",-1.44007879674172,1.3880083210347,0.30873816717147,-0.510850794969411,-0.430383756358935,0.132170070391901,0.39440432282287,-1.2506375684069,1.63634786372939
"104",-1.48488672325987,1.3880083210347,0.304969122574313,-0.60068773182789,-0.558926081342805,0.056966686516894,0.576146779076196,-1.43213122451194,1.65506058293596
"105",-1.64510493698912,1.43731538803106,0.677476363593441,-0.575467954409349,-0.526015430419292,0.103245691978435,0.55667437304907,-1.27529792068563,1.82880769598344
"106",-1.59460370485405,1.48662245502744,0.617799824138438,-0.55256567005089,-0.509083139002121,0.114815443343824,0.573983178406516,-1.12781049350392,1.90879729880943
"107",-1.43137770702529,1.50305814402623,0.108211035178224,-0.535116310539683,-0.510275553890655,0.114815443343824,0.658363604524137,-1.34990151718175,1.77392998059009
"108",-1.41331757482064,1.55236521102259,0.0963455244093922,-0.566606951532564,-0.559164564320512,0.056966686516894,0.628073195148582,-1.17709228933264,1.93633311360043
"109",-1.48673973310689,1.48662245502744,0.327304201668583,-0.526391630784079,-0.502405615626336,0.149524697439977,0.602109987112389,-0.97266582850515,1.8932841637159
"110",-1.55887284106478,1.45375107702986,0.251225338503724,-0.55992711859468,-0.558210632409685,0.0858910649303591,0.615091591130498,-0.770729526317352,1.93643007069477
"111",-1.64597773148228,1.4044440100335,0.278864998882883,-0.567424890259652,-0.571565679161257,0.0858910649303591,0.584801181754944,-0.84456272998432,1.92896437443101
"112",-1.68874466164719,1.42087969903229,0.342659568545893,-0.581738817983689,-0.584205276979708,0.0743213135649704,0.632400396487944,-0.859192411992531,1.92111084978991
"113",-1.71079279330521,1.47018676602865,0.424671187095168,-0.514531519241306,-0.491912364607244,0.114815443343824,0.437676336216508,-0.999940847355563,1.89464156303659
"114",-1.47744782865662,1.60167227801895,0.192735350125603,1.06436287028056,1.74362706841465,1.07510480667086,-2.1694624707511,-1.43131414120829,0.196244141578579
"115",-1.39318959104758,1.63454365601653,0.150228902724319,1.17969223079994,1.85046744242722,1.06931993098817,-2.1694624707511,-1.37538673450989,0.0735934172453951
"116",-1.34511875588577,1.60167227801895,0.282703840602211,1.08467501533657,1.76437508747513,1.09245943371895,-2.1694624707511,-1.35624363996723,0.037428421058614
"117",-1.38451535654631,1.56880090002138,0.680477639846734,1.16142493256164,1.87884691677431,1.06931993098817,-2.05911883659729,-1.26448129409445,0.125077634337031
"118",-1.32880421266744,1.50305814402623,0.712723910289088,1.03069105934877,1.74815824499108,1.06931993098817,-2.11537245400903,-1.03093554067402,0.158333917693776
"119",-1.22656640849928,1.47018676602865,0.672171782308553,1.10948582339157,1.79251607884451,1.06353505530548,-2.11537245400903,-0.921936627967105,0.251218814066258
"120",-1.05698915228182,1.50305814402623,-0.00925752143320568,1.10376025230195,1.68400632398799,1.0461804282574,-2.18244407476921,-1.18949639205663,0.44164254733928
"121",-1.02436006584517,1.58523658902018,-0.741499130114429,1.18282766258711,1.77916103209294,1.07510480667086,-2.16513526941174,-1.2636486472993,0.249667500556907
"122",-1.09627833208167,1.65097934501533,-0.688313723021197,1.14084014126327,1.75650514921081,1.06931993098817,-2.16513526941174,-1.09704147081219,0.28418422614
"123",-1.20803631002909,1.71672210101048,-0.00395294014831592,1.22631473824394,1.88480899121697,1.08667455803625,-2.16513526941174,-0.952129801473412,0.10859492830016
"124",-1.2583898384807,1.73315779000927,0.406454138208904,1.14479351177752,1.77606075338275,1.07510480667086,-2.1694624707511,-1.28220032916504,0.0116378339656278
"125",-1.3103278246276,1.74959347900806,0.437164871963525,1.24539997520933,1.92225081871691,1.06931993098817,-2.1694624707511,-1.45511850145463,-0.149892685195703
"126",-1.36593154764577,1.76602916800684,0.504309703490676,1.22522415327449,1.91247301663094,1.08088968235356,-2.1694624707511,-1.44874525168616,-0.179949384439408
"127",-1.51585078635572,1.81533623500319,0.7535552267583,-0.47731530715881,-0.45900171368373,0.213158329949608,0.52205676233413,-1.15438515523692,1.6532183981436
"128",-1.52996320192976,1.84820761300078,0.801087066955795,-0.500217591517269,-0.553440972855553,0.126385194709213,0.623745993809221,-1.16879694836416,1.73786194149765
"129",-1.57828916163572,1.91395036899595,0.756277314522915,-0.61432004394602,-0.751858810307464,-0.133934211011973,0.625909594478902,-0.989591125509329,1.80476233658847
"130",-1.5810149659759,1.97969312499108,0.795363702937888,-0.532253524994876,-0.642872089495537,0.0164725567380402,0.675672409881607,-1.21078724842602,1.69975780342417
"131",-1.60024330004063,1.99612881398989,0.852806734483465,-0.387205724057968,-0.452085707330238,0.271007086776538,0.602109987112389,-1.16674256748641,1.71643442364971
"132",-1.61056913027511,1.97969312499108,0.846245804999523,-0.325315027041656,-0.412974498986352,0.299931465190003,0.602109987112389,-0.972066634082473,1.83598252096419
"133",-1.575711060979,2.01256450298866,0.848967892764137,-0.346308787703577,-0.454709020085011,0.253652459728462,0.610764389791137,-0.914310517133038,1.90074985997966
"134",-1.56534494792176,2.07830725898383,0.833752120131165,-0.343309679037588,-0.466394685992636,0.25943733541115,0.625909594478902,-0.887261168909347,1.96551719899513
"135",-1.55428059926999,2.12761432598019,0.853155720094313,0.156587206334253,0.271710130009367,0.409844103161163,-1.33431261225359,-1.01073412870949,1.1924782858659
"136",-1.55567707045905,2.17692139297655,0.958968157303419,1.07077005697608,1.64012545608998,1.08088968235356,-1.89901238704077,-1.43113516105607,-0.216017423531854
"137",-1.51793206553172,2.22622845997291,1.088023036195,1.15474509962376,1.73575713015033,1.06353505530548,-1.89901238704077,-1.38936274987518,-0.236669284625109
"138",-1.35218167747658,2.24266414897172,1.20884185467057,1.23422147927246,1.81612589363746,1.07510480667086,-1.82761356494123,-1.23979759657847,0.634199336687662
"139",-1.10679214882237,2.19335708197536,0.973625552959034,1.24948966884477,1.80587112559608,1.08667455803625,-2.03315562856109,-1.04941718682801,-0.168314533119264
"140",-0.909419744899616,2.12761432598019,0.20027343931992,1.19645997470524,1.72192511744335,1.07510480667086,-2.1694624707511,-1.22438973999536,-0.0844466465198933
"141",-0.819051945838447,2.07830725898383,-0.408078277510273,1.11589301008709,1.61436929449766,1.06931993098817,-2.11104525266967,-1.00476552971997,0.0817378131694948
"142",-0.758224883468893,2.06187156998502,-0.691314999274489,1.22713267697103,1.77987648102606,1.05775017962278,-2.16513526941174,-1.03573687780118,0.037525378152949
"143",-0.706528594258567,2.06187156998502,-0.814018340048638,1.15488142274494,1.70260799624911,1.06931993098817,-2.16513526941174,-1.11415352971434,0.0983174763007005
"144",-0.744931551957667,2.09474294798261,-0.484994706141167,1.1901891111309,1.7598439108987,1.06931993098817,-2.16513526941174,-1.31780959771268,-0.0947240985193539
"145",-0.915730720465552,2.09474294798261,0.227145331355213,1.09776203496997,1.70403889411535,1.0519653039401,-2.1694624707511,-1.28375667831484,-0.0986993393870694
"146",-1.06943654451506,2.12761432598019,0.454963138116772,1.20232186891604,1.82137251914701,1.06353505530548,-2.03315562856109,-1.29844861428905,-0.3113262472627
"147",-1.21151406039414,2.16048570397778,0.581016740755061,1.22304298333559,1.86668428491127,1.07510480667086,-2.1694624707511,-1.45451152528621,-0.349042556958833
"148",-1.65682723841266,2.04543588098625,1.05207751827766,-0.389659540239232,-0.490242983763297,0.201588578584219,0.591291983763986,-1.2910326105902,1.84276951756761
"149",-1.6471056505196,2.02900019198748,1.00154440182687,-0.384479261634342,-0.510275553890655,0.149524697439977,0.638891198497011,-1.28511848382093,1.78246220489153
"150",-1.61318751375459,1.99612881398989,0.933492207711517,-0.326950904495832,-0.423467750005443,0.242082708363073,0.643218399836372,-1.41728365362276,1.66756804810511
"151",-1.58650685747903,1.96325743599231,0.838847310049545,-0.310455806832894,-0.417982641518191,0.25943733541115,0.599946386442709,-1.3883822499108,1.67726375753856
"152",-1.54544523347768,1.96325743599231,0.866137984817857,-0.288780430565067,-0.407727873476805,0.271007086776538,0.606437188451775,-1.21803983546413,1.66058713731302
"153",-1.48358424532392,1.93038605799472,0.814906897145375,-0.275284441568117,-0.40462759476662,0.282576838141927,0.576146779076196,-1.20166704240814,1.67619722950088
"154",-1.40589210782497,1.93038605799472,0.818675941742533,-0.251564218482571,-0.376009637441825,0.294146589507303,0.649709201845414,-1.19818860205831,1.65816320995466
"155",-1.34135902576138,1.91395036899595,0.749367399428124,-0.235069120819633,-0.358838863046948,0.323070967920768,0.571819577736835,-1.20120013766319,1.67803941429324
"156",-1.26958846320834,1.99612881398989,0.788802773453946,1.4680156320984,2.05794763303198,1.0519653039401,-2.03315562856109,-1.39003976175534,-0.39112193590002
"157",-1.2027189774246,1.99612881398989,0.893009876853152,1.37040827733258,1.95086877604171,1.08088968235356,-2.03315562856109,-1.31055701067457,-0.337698576921693
"158",-1.03107386963872,1.89751467999714,0.919811971766276,1.31151668898226,1.7958548405324,1.06353505530548,-2.03315562856109,-1.09418557012228,-0.147759629120343
"159",-0.820528982673028,1.79890054600442,0.621917854346444,1.29802069998531,1.62939372209318,1.07510480667086,-2.08724564530316,-1.28886150352622,-0.0833801184822138
"160",-0.734323741963859,1.71672210101048,0.221003184604289,1.32474003173685,1.72836415784143,1.06931993098817,-2.08724564530316,-1.09020131629877,0.0293809822288479
"161",-0.712571017672761,1.70028641201168,0.0724051115052208,1.27525473874803,1.65634229857403,1.06931993098817,-2.11104525266967,-0.973047134046853,0.124980677242697
"162",-0.735532226646698,1.66741503401412,0.0572591359944187,1.3010198086513,1.75221245561209,1.06931993098817,-2.21706168548413,-1.05996923406372,0.00232995290951371
"163",-0.879610456056258,1.71672210101048,0.402964282100424,1.23285824806065,1.77987648102606,1.06353505530548,-2.1694624707511,-1.38834334118205,-0.176458929043365
"164",-0.983137310552783,1.71672210101048,0.474925115057276,1.19509674349343,1.74219617054841,1.09824430940164,-2.1694624707511,-1.50509287265502,-0.258872459227717
"165",-1.61830343224527,1.48662245502744,1.05445062043143,0.991566323569739,1.5041901587972,0.889988784824694,-2.05911883659729,-1.45686161250242,0.243268332330827
"166",-1.69732490289535,1.43731538803106,1.15258537420188,-0.345763495218852,-0.434199484002241,0.218943205632296,0.617255191800179,-0.938231603565612,1.84684171552966
"167",-1.73227696544456,1.43731538803106,1.23662110929407,-0.266559761812514,-0.383164126773024,0.265222211093837,0.569655977067154,-1.05385278190497,1.99644651208784
"168",-1.69533761697246,1.4044440100335,1.21512359566583,-0.277329288385837,-0.399142486279368,0.253652459728462,0.61941879246986,-1.04808650830492,1.78343177583488
"169",-1.62241228016693,1.35513694303712,1.19160196549468,-0.276102380295205,-0.404866077744327,0.236297832680372,0.658363604524137,-1.0891585623684,1.68647468150034
"170",-1.5845598543789,1.32226556503955,1.00517385217969,-0.296141879108857,-0.407489390499099,0.230512956997685,0.664854406533204,-1.16402673821999,1.69975780342417
"171",-1.55582477414251,1.28939418704197,1.01578301474947,-0.278283550234106,-0.396042207569181,0.253652459728462,0.703799218587481,-1.11970191443341,1.71081091217831
"172",-1.5267942865392,1.32226556503955,0.953803170262869,-0.285781321899078,-0.396042207569181,0.253652459728462,0.688654013899716,-1.03418831039712,1.74338849587471
"173",-1.4963001897089,1.3880083210347,0.940820905539325,-0.272966948508035,-0.38483350761697,0.247867584045761,0.664854406533204,-1.10283887139523,1.68056029874594
"174",-1.41043063918941,1.43731538803106,1.03113838162678,-0.230025165335925,-0.363847005578787,0.276791962459226,0.638891198497011,-1.00433753370378,1.6961703909338
"175",-1.20770061983941,1.45375107702986,1.17694456983907,0.831250333060526,1.12285587744431,0.728012265709279,-1.79948675623536,-1.07580508666303,0.534430486617429
